,Unnamed: 0,BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,StateCode2,ServiceAreaId,ServiceAreaName,CoverEntireState,County,PartialCounty,ZipCodes,PartialCountyJustification,RowNumber,MarketCoverage,DentalOnlyPlan,DentalOnly
2223,2223,2016,MO,32753,HIOS,14,2015-10-18 12:35:12,32753,MO,MOS003,Healthy Alliance Life Co(Anthem BCBS)05,No,29027.0,No,,,114,,,
11255,11255,2016,MI,46275,SERFF,5,2015-08-22 23:36:24,46275,MI,MIS001,Detroit,No,26125.0,No,,,14,Individual,No,
33529,8777,2015,WI,79475,HIOS,18,2015-02-18 06:26:47,79475,WI,WIS001,Compcare Health Serv Ins Co(Anthem BCBS)All,No,55069.0,No,,,22,,,
2855,2855,2016,MO,68265,HIOS,6,2015-10-22 04:38:36,68265,MO,MOS001,PPO,No,29057.0,No,,,25,,,
3325,3325,2016,NC,37576,HIOS,7,2015-08-22 15:09:32,37576,NC,NCS001,PPO,No,37181.0,No,,,18,,,
32280,7528,2015,TX,28020,HIOS,6,2014-11-11 04:41:18,28020,TX,TXS011,Service Area 11,No,48421.0,No,,,193,,,
34027,9275,2015,IA,18973,SERFF,8,2014-11-13 16:11:17,18973,IA,IAS002,OA POS_Iowa_MIPPA,No,19155.0,No,,,14,Individual,,No
14591,14591,2016,VA,20507,SERFF,14,2015-10-21 17:48:08,20507,VA,VAS001,OHP Service Area,No,51177.0,No,,,101,Individual,No,
14473,14473,2016,VA,16064,SERFF,6,2015-08-25 12:56:34,16064,VA,VAS001,Anthem Health Plans of VA(Anthem BCBS)All,No,51790.0,No,,,128,SHOP (Small Group),Yes,
37448,12696,2015,MI,45002,SERFF,4,2014-12-11 11:35:20,45002,MI,MIS003,Service Area 3,No,26159.0,No,,,147,SHOP (Small Group),,No
36240,11488,2015,MI,20393,SERFF,5,2015-01-21 12:15:34,20393,MI,MIS001,Service Area O,No,26129.0,No,,,36,SHOP (Small Group),,No
21195,5317,2014,KS,18558,SERFF,4,2013-09-13 12:24:07,18558,KS,KSS001,Blue Cross and Blue Shield of Kansas Service Area,No,20107.0,No,,,65,Individual,,No
40344,15592,2015,OR,10091,SERFF,14,2015-01-22 16:02:51,10091,OR,ORS005,OR Limited Dental Region,No,41029.0,No,,,60,Individual,,Yes
36367,11615,2015,MI,11083,SERFF,3,2014-09-11 12:10:19,11083,MI,MIS001,MetLife Preferred Dental Program,No,26075.0,No,,,47,SHOP (Small Group),,Yes
25494,742,2015,FL,68398,HIOS,13,2015-07-22 09:15:52,68398,FL,FLS002,FL-Small Group,No,12009.0,No,,,29,,,
30440,5688,2015,PA,33709,HIOS,14,2015-06-19 13:25:37,33709,PA,PAS008,PA Mountains Healthcare Region,No,42005.0,No,,,116,,,
32813,8061,2015,TX,63509,HIOS,12,2015-01-16 17:32:32,63509,TX,TXS001,Valley Baptist Health Plans,No,48489.0,No,,,16,,,
5113,5113,2016,PA,70406,HIOS,2,2015-07-03 02:33:58,70406,PA,PAS001,Pennsylvania,No,42045.0,No,,,33,,,
10113,10113,2016,KS,93384,SERFF,2,2015-08-22 23:36:24,93384,KS,KSS001,MetLife Preferred Dental Program,Yes,,,,,13,SHOP (Small Group),Yes,
21882,6004,2014,MI,45002,SERFF,9,2013-10-15 10:04:03,45002,MI,MIS001,Genesee,No,26049.0,No,,,30,SHOP (Small Group),,No
17052,1174,2014,MO,44527,HIOS,7,2014-01-21 08:29:49,44527,MO,MOS001,PPO Network,No,29155.0,No,,,50,,,
27302,2550,2015,IN,91842,HIOS,4,2014-11-09 04:38:15,91842,IN,INS007,Service Area 7,No,18043.0,No,,,91,,,
11815,11815,2016,MI,79116,SERFF,5,2015-08-24 05:58:52,79116,MI,MIS001,Michigan,No,26117.0,No,,,50,SHOP (Small Group),Yes,
22290,6412,2014,NE,15438,SERFF,5,2013-10-15 10:04:03,15438,NE,NES001,Nebraska 1,No,31131.0,No,,,76,Individual,,No
24567,8689,2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS002,DDS PPO,No,51079.0,No,,,121,SHOP (Small Group),,Yes
33700,8948,2015,KS,18558,OPM,1,2014-08-15 09:47:40,18558,KS,KSS201,Blue Cross and Blue Shield of Kansas Service Area,No,20051.0,No,,,38,Individual,,No
1082,1082,2016,GA,63940,HIOS,4,2015-08-19 14:41:20,63940,GA,GAS001,DentalGuard Preferred Group & Individual PPO,No,13145.0,No,,,61,,,
25317,565,2015,FL,30252,HIOS,6,2014-12-10 11:54:40,30252,FL,FLS001,BlueCare Service Area,No,12041.0,No,,,29,,,
22997,7119,2014,OH,28162,SERFF,3,2013-08-30 11:49:14,28162,OH,OHS002,AultCare Service Area II,No,39157.0,No,,,18,SHOP (Small Group),,No
13070,13070,2016,OH,33931,SERFF,8,2015-08-28 13:59:00,33931,OH,OHS001,OH IEX Compass,No,39029.0,No,,,27,Individual,No,
33708,8956,2015,KS,18558,OPM,1,2014-08-15 09:47:40,18558,KS,KSS201,Blue Cross and Blue Shield of Kansas Service Area,No,20067.0,No,,,46,Individual,,No
25608,856,2015,FL,68398,HIOS,13,2015-07-22 09:15:52,68398,FL,FLS003,FL EIX,No,12131.0,No,,,143,,,
16377,499,2014,GA,89942,HIOS,7,2014-01-17 09:36:20,89942,GA,GAS001,Small Group,No,13139.0,No,,,29,,,
1519,1519,2016,GA,93332,HIOS,14,2015-08-27 11:14:25,93332,GA,GAS006,Georgia NPOS,No,13309.0,No,,,112,,,
4190,4190,2016,PA,22444,HIOS,7,2015-10-23 02:29:38,22444,PA,PAS001,GHP Marketplace,No,42027.0,No,,,26,,,
37583,12831,2015,MI,38791,SERFF,2,2014-08-09 13:12:30,38791,MI,MIS001,Michigan,No,26121.0,No,,,68,SHOP (Small Group),,Yes
26076,1324,2015,GA,45495,HIOS,8,2015-02-19 06:21:02,45495,GA,GAS001,Peach State Health Plan,No,13063.0,No,,,31,,,
17767,1889,2014,PA,52899,HIOS,11,2014-03-19 07:06:49,52899,PA,PAS002,"UPMCHP HMO Gatekeeper (Individual), Dental PPO",No,42031.0,No,,,23,,,
9783,9783,2016,KS,18558,SERFF,7,2015-08-25 12:56:34,18558,KS,KSS001,Blue Cross and Blue Shield of Kansas Service Area,No,20149.0,No,,,86,SHOP (Small Group),No,
10158,10158,2016,ME,96667,SERFF,3,2015-08-23 14:39:40,96667,ME,MES001,Full State,Yes,,,,,13,SHOP (Small Group),No,
10324,10324,2016,MI,15560,SERFF,9,2015-08-28 13:59:00,15560,MI,MIS003,Dental PPO,No,26047.0,No,,,44,Individual,Yes,
26909,2157,2015,IN,35065,HIOS,10,2015-02-19 06:21:02,35065,IN,INS001,Ambetter from MHS,No,18151.0,No,,,40,,,
9300,9300,2016,IL,68303,SERFF,6,2015-08-27 03:52:03,68303,IL,ILS002,Dental,Yes,,,,,13,Individual,Yes,
480,480,2016,FL,30252,HIOS,8,2015-09-02 08:31:46,30252,FL,FLS002,MyBlue,No,12031.0,No,,,49,,,
11550,11550,2016,MI,63641,SERFF,3,2015-08-27 03:52:03,63641,MI,MIS002,MI Alliance,No,26083.0,No,,,125,SHOP (Small Group),Yes,
4226,4226,2016,PA,22444,HIOS,7,2015-10-23 02:29:38,22444,PA,PAS004,GHP Marketplace 4,No,42013.0,No,,,62,,,
27721,2969,2015,MO,32753,HIOS,20,2015-07-22 09:15:52,32753,MO,MOS001,Healthy Alliance Life Co(Anthem BCBS)All,No,29085.0,No,,,45,,,
29892,5140,2015,PA,15614,HIOS,5,2014-08-07 10:00:19,15614,PA,PAS002,DDS PPO PA,No,42041.0,No,,,90,,,
1379,1379,2016,GA,89942,HIOS,7,2015-10-20 04:38:50,89942,GA,GAS001,Small Group,No,13151.0,No,,,32,,,
9760,9760,2016,KS,18558,SERFF,7,2015-08-25 12:56:34,18558,KS,KSS001,Blue Cross and Blue Shield of Kansas Service Area,No,20125.0,No,,,74,Individual,No,
28019,3267,2015,MO,44240,HIOS,6,2014-10-03 13:54:42,44240,MO,MOS001,PPO_Missouri,No,29145.0,No,,,43,,,
2637,2637,2016,MO,44527,HIOS,3,2015-08-11 02:55:25,44527,MO,MOS001,CoventryOne Silver/Bronze Exchange PPO Network,No,29173.0,No,,,58,,,
3469,3469,2016,NC,55440,HIOS,5,2015-08-19 14:41:20,55440,NC,NCS002,DentalGuard Preferred Group OFF Exchange Only,No,37145.0,No,,,76,,,
14671,14671,2016,VA,38234,SERFF,9,2015-08-23 14:39:40,38234,VA,VAS002,OAMC_Virginia_Aetna Whole Health,No,51023.0,No,,,30,Individual,No,
19911,4033,2014,PA,70194,OPM,3,2014-03-21 10:00:27,70194,PA,PAS002,Western Region,No,42013.0,No,,,50,Individual,,No
7466,7466,2016,WI,87416,HIOS,8,2015-10-18 12:35:12,87416,WI,WIS001,CGHC Service Area,No,55015.0,No,,,14,,,
7369,7369,2016,WI,79475,HIOS,11,2015-10-18 12:35:12,79475,WI,WIS001,Compcare Health Serv Ins Co(Anthem BCBS)All,No,55055.0,No,,,37,,,
19310,3432,2014,KS,18558,OPM,1,2013-09-25 15:48:46,18558,KS,KSS001,Blue Cross and Blue Shield of Kansas,No,20173.0,No,,,98,Individual,,No
40305,15553,2015,OR,10091,SERFF,14,2015-01-22 16:02:51,10091,OR,ORS001,OR SmartChoice Ltd Region,No,41033.0,No,,,21,Individual,,No
25538,786,2015,FL,68398,HIOS,13,2015-07-22 09:15:52,68398,FL,FLS002,FL-Small Group,No,12117.0,No,,,73,,,
1911,1911,2016,IN,67920,HIOS,6,2015-10-20 04:38:50,67920,IN,INS003,SIHO,No,18117.0,No,,,44,,,
38580,13828,2015,MI,74709,SERFF,1,2014-08-08 13:45:50,74709,MI,MIS001,Michigan Service Area,No,26021.0,No,,,22,SHOP (Small Group),,Yes
7782,7782,2016,NC,11512,OPM,2,2015-08-27 15:13:29,11512,NC,NCS201,Blue Adv,No,37043.0,No,,,29,Individual,No,
12124,12124,2016,MI,98185,SERFF,4,2015-08-22 23:36:24,98185,MI,MIS001,BCN Commercial,No,26019.0,No,,,20,Individual,No,
30078,5326,2015,PA,19068,HIOS,4,2014-11-09 04:38:15,19068,PA,PAS003,Service Area 3,No,42083.0,No,,,37,,,
9062,9062,2016,IL,36096,SERFF,23,2015-11-19 07:02:40,36096,IL,ILS044,Blue Choice Preferred PPO,No,17197.0,No,,,48,SHOP (Small Group),No,
156,156,2016,AZ,53901,HIOS,5,2015-10-18 12:35:12,53901,AZ,AZS001,BCBS HMO.5,No,4009.0,No,,,17,,,
33961,9209,2015,AR,70525,SERFF,3,2014-11-15 10:06:04,70525,AR,ARS003,Northwest,No,5143.0,No,,,51,Individual,,No
33107,8355,2015,WI,38345,HIOS,4,2014-09-04 03:25:43,38345,WI,WIS003,"Dean Health Plan HMO Service Area (excluding Dane, Sauk, Rock)",No,55023.0,No,,,38,,,
37806,13054,2015,MI,41895,SERFF,8,2015-02-22 21:18:17,41895,MI,MIS001,CMI Preferred PPO,No,26059.0,No,,,72,SHOP (Small Group),,No
14804,14804,2016,VA,42808,SERFF,4,2015-08-25 12:56:34,42808,VA,VAS002,"DentalGuard Preferred PPO Group ON, Individual ON & OFF Exchange",No,51061.0,No,,,31,SHOP (Small Group),Yes,
8363,8363,2016,VA,88380,OPM,4,2015-08-25 12:56:34,88380,VA,VAS201,"HealthKeepers, Inc(Anthem BCBS)All",No,51043.0,No,,,38,Individual,No,
23113,7235,2014,OH,74313,SERFF,4,2013-09-23 09:00:13,74313,OH,OHS001,Northwest Ohio,No,39147.0,No,,,28,Individual,,No
23461,7583,2014,UT,68781,SERFF,3,2013-09-16 08:58:26,68781,UT,UTS001,Fundamental,No,49053.0,No,,,18,Individual,,Yes
3527,3527,2016,NC,61671,HIOS,10,2015-10-18 12:35:12,61671,NC,NCS003,POS_CoventryOne,No,37175.0,No,,,42,,,
39477,14725,2015,NE,50022,SERFF,2,2014-09-05 06:40:30,50022,NE,NES001,Service Area 1,No,31083.0,No,,,49,SHOP (Small Group),,Yes
4438,4438,2016,PA,33709,HIOS,9,2015-08-26 09:56:12,33709,PA,PAS011,Zone K - Hershey Pinnacle,No,42041.0,No,,,135,,,
4806,4806,2016,PA,64844,HIOS,6,2015-08-26 09:56:12,64844,PA,PAS004,OA HMO_Pennsylvania,No,42013.0,No,,,29,,,
17727,1849,2014,PA,33906,HIOS,6,2013-09-17 16:07:07,33906,PA,PAS001,QHP PPO_OAMC_Southeastern Pennsylvania,No,42017.0,No,,,13,,,
22922,7044,2014,NE,29678,SERFF,4,2013-10-15 10:04:03,29678,NE,NES003,PPO Rural,No,31175.0,No,,,102,Individual,,No
18845,2967,2014,TX,23891,HIOS,8,2014-03-19 07:06:49,23891,TX,TXS001,Service Area - ALPHA - TX,No,48493.0,No,,,228,,,
12233,12233,2016,MI,98185,SERFF,4,2015-08-22 23:36:24,98185,MI,MIS001,BCN Commercial,No,26141.0,No,,,74,SHOP (Small Group),No,
12214,12214,2016,MI,98185,SERFF,4,2015-08-22 23:36:24,98185,MI,MIS001,BCN Commercial,No,26121.0,No,,,65,SHOP (Small Group),No,
7773,7773,2016,NC,11512,OPM,2,2015-08-27 15:13:29,11512,NC,NCS201,Blue Adv,No,37019.0,No,,,20,Individual,No,
8213,8213,2016,TX,33602,OPM,6,2015-11-21 06:31:07,33602,TX,TXS264,Blue Advantage HMO,No,48383.0,No,,,205,Individual,No,
30339,5587,2015,PA,75729,HIOS,8,2014-11-14 05:23:27,75729,PA,PAS001,PPO Marketplace,No,42107.0,No,,,49,,,
26923,2171,2015,IN,50816,HIOS,5,2014-10-05 17:13:14,50816,IN,INS001,PHP_Sel,No,18075.0,No,,,25,,,
37370,12618,2015,MI,36380,SERFF,3,2014-09-11 12:10:19,36380,MI,MIS001,AD MI,No,26161.0,No,,,84,SHOP (Small Group),,Yes
20343,4465,2014,IA,71268,SERFF,8,2014-01-23 12:49:01,71268,IA,IAS003,CoOportunity Preferred UI Health Alliance,No,19055.0,No,,,35,SHOP (Small Group),,No
9025,9025,2016,IL,36096,SERFF,23,2015-11-19 07:02:40,36096,IL,ILS072,Blue Precision HMO,No,17175.0,No,,,29,SHOP (Small Group),No,
5336,5336,2016,PA,94118,HIOS,1,2015-05-01 02:23:41,94118,PA,PAS001,Pennsylvania,No,42043.0,No,,,32,,,
10597,10597,2016,MI,27093,SERFF,3,2015-08-22 23:36:24,27093,MI,MIS001,Service Area One,No,26153.0,No,,,88,SHOP (Small Group),Yes,
39145,14393,2015,NE,19524,SERFF,10,2014-11-14 14:52:18,19524,NE,NES001,Service Area 1,No,31113.0,Yes,68833,19524-Partial County.doc,59,Individual,,No
7037,7037,2016,WI,38166,HIOS,13,2015-08-26 09:56:12,38166,WI,WIS002,SHP Narrow Network,No,55069.0,No,,,32,,,
10071,10071,2016,KS,61779,SERFF,3,2015-08-22 23:36:24,61779,KS,KSS001,DentalGuard Preferred PPO Group On & Off Exchange,No,20059.0,No,,,29,SHOP (Small Group),Yes,
11854,11854,2016,MI,79116,SERFF,5,2015-08-24 05:58:52,79116,MI,MIS001,Michigan,No,26041.0,No,,,89,SHOP (Small Group),Yes,
37644,12892,2015,MI,41183,SERFF,1,2014-08-08 13:45:50,41183,MI,MIS001,Michigan,No,26075.0,No,,,48,SHOP (Small Group),,Yes
27143,2391,2015,IN,62033,HIOS,7,2014-11-15 04:52:41,62033,IN,INS001,MDwise Marketplace,No,18105.0,No,,,55,,,
36893,12141,2015,MI,29698,SERFF,11,2015-05-22 14:18:43,29698,MI,MIS001,HMO Service Area,No,26011.0,No,,,17,Individual,,No
6185,6185,2016,TX,26539,HIOS,13,2015-10-18 12:35:12,26539,TX,TXS001,FirstCare HMO Service Area,No,48433.0,No,,,108,,,
7584,7584,2016,KS,18558,OPM,3,2015-11-18 10:26:26,18558,KS,KSS201,Blue Cross and Blue Shield of Kansas Service Area,No,20051.0,No,,,38,Individual,No,
23891,8013,2014,VA,16064,SERFF,6,2014-06-23 15:22:56,16064,VA,VAS001,Anthem Health Plans of VA (Anthem BCBS),No,51145.0,No,,,95,Individual,,Yes
36099,11347,2015,MI,15560,SERFF,10,2015-05-22 14:18:43,15560,MI,MIS003,Dental PPO,No,26001.0,No,,,21,Individual,,Yes
37605,12853,2015,MI,38791,SERFF,2,2014-08-09 13:12:30,38791,MI,MIS001,Michigan,No,26165.0,No,,,90,SHOP (Small Group),,Yes
10356,10356,2016,MI,15560,SERFF,9,2015-08-28 13:59:00,15560,MI,MIS003,Dental PPO,No,26077.0,No,,,60,Individual,Yes,
32060,7308,2015,TX,26539,HIOS,16,2014-12-06 05:18:25,26539,TX,TXS001,FirstCare HMO Service Area,No,48349.0,No,,,90,,,
21653,5775,2014,MI,20393,SERFF,7,2013-11-27 09:24:34,20393,MI,MIS001,Service Area G,No,26045.0,No,,,19,SHOP (Small Group),,No
33444,8692,2015,WI,58564,HIOS,7,2015-07-22 09:15:52,58564,WI,WIS002,Non-Dane,No,55049.0,No,,,18,,,
13851,13851,2016,OR,32536,SERFF,4,2015-08-21 06:27:38,32536,OR,ORS001,ATRIO Service Area,No,41019.0,No,,,13,SHOP (Small Group),No,
39371,14619,2015,NE,29678,SERFF,5,2014-11-10 10:02:31,29678,NE,NES003,PPO Outside Metro,No,31127.0,No,,,80,Individual,,No
32654,7902,2015,TX,33602,HIOS,7,2015-02-19 06:21:02,33602,TX,TXS262,Blue Advantage HMO,No,48287.0,No,,,261,,,
10668,10668,2016,MI,29241,SERFF,7,2015-10-21 17:48:08,29241,MI,MIS001,PPO Service Area - INDV,No,26157.0,No,,,77,Individual,No,
16836,958,2014,MO,32753,HIOS,16,2014-03-19 07:06:49,32753,MO,MOS001,Springfield,No,29059.0,No,,,38,,,
26641,1889,2015,GA,89942,HIOS,7,2015-02-19 06:21:02,89942,GA,GAS002,Individual,No,13121.0,No,,,58,,,
3805,3805,2016,OK,87571,HIOS,10,2015-08-26 09:56:12,87571,OK,OKS051,Blue Preferred PPO,No,40075.0,No,,,51,,,
33605,8853,2015,WI,87416,HIOS,8,2014-11-14 05:23:27,87416,WI,WIS001,CGHC Service Area,No,55117.0,No,,,27,,,
27447,2695,2015,LA,67243,HIOS,8,2015-04-22 11:06:15,67243,LA,LAS001,Vantage Tier 1 Service Area,No,22073.0,No,,,39,,,
5157,5157,2016,PA,70533,HIOS,2,2015-07-10 02:19:03,70533,PA,PAS001,Pennsylvannia Service Area,No,42009.0,No,,,16,,,
455,455,2016,FL,30252,HIOS,8,2015-09-02 08:31:46,30252,FL,FLS001,BlueCare,No,12029.0,No,,,24,,,
4191,4191,2016,PA,22444,HIOS,7,2015-10-23 02:29:38,22444,PA,PAS001,GHP Marketplace,No,42035.0,No,,,27,,,
35024,10272,2015,IL,85099,SERFF,2,2014-09-09 16:12:42,85099,IL,ILS001,DentalGuard Preferred PPO - IL,No,17155.0,No,,,78,SHOP (Small Group),,Yes
38205,13453,2015,MI,66587,SERFF,3,2014-09-09 16:12:42,66587,MI,MIS001,DentalGuard Preferred PPO- MI,No,26073.0,No,,,46,SHOP (Small Group),,Yes
9859,9859,2016,KS,27811,SERFF,6,2015-08-25 12:56:34,27811,KS,KSS001,Blue Cross and Blue Shield of Kansas Service Area,No,20015.0,No,,,20,Individual,No,
1166,1166,2016,GA,70893,HIOS,7,2015-11-14 04:47:21,70893,GA,GAS001,Ambetter from Peach State Health Plan,No,13215.0,No,,,31,,,
13956,13956,2016,OR,39424,SERFF,4,2015-08-20 12:28:36,39424,OR,ORS002,Oregon,No,41025.0,No,,,25,Individual,No,
6104,6104,2016,TX,26539,HIOS,13,2015-10-18 12:35:12,26539,TX,TXS001,FirstCare HMO Service Area,No,48075.0,No,,,27,,,
29730,4978,2015,OK,89953,HIOS,4,2014-10-03 13:54:42,89953,OK,OKS001,AD OK,No,40033.0,No,,,28,,,
20291,4413,2014,IA,50730,SERFF,4,2013-11-27 09:24:34,50730,IA,IAS001,DentalGuard Preferred - PPO,Yes,,,,,13,SHOP (Small Group),,Yes
8322,8322,2016,IA,18973,SERFF,3,2015-08-27 03:52:03,18973,IA,IAS004,OA POS_Iowa_Unity Point Health Des Moines,No,19121.0,No,,,23,Individual,No,
6778,6778,2016,WI,91058,HIOS,3,2015-08-26 09:56:12,91058,WI,WIS001,Gundersen Small Group,No,55053.0,No,,,17,,,
41899,17147,2015,VA,54965,SERFF,7,2014-09-09 16:12:42,54965,VA,VAS002,DDS PPO VA,No,51157.0,No,,,127,SHOP (Small Group),,Yes
40724,15972,2015,OR,96383,SERFF,7,2014-12-10 23:15:01,96383,OR,ORS002,Service Area 2,No,41015.0,No,,,25,Individual,,No
35051,10299,2015,IL,87304,SERFF,4,2014-12-11 11:35:20,87304,IL,ILS001,Managed DentalGuard Individual DHMO- IL,No,17031.0,No,,,16,Individual,,Yes
29575,4823,2015,OK,85408,HIOS,6,2014-12-10 11:54:40,85408,OK,OKS001,GlobalHealth SA2015,No,40109.0,No,,,46,,,
29182,4430,2015,ND,73751,HIOS,5,2014-11-15 04:52:41,73751,ND,NDS002,Medica Applause,No,38063.0,No,,,24,,,
40234,15482,2015,OH,92036,SERFF,6,2014-11-15 10:06:04,92036,OH,OHS001,HealthSpan Select,No,39113.0,No,,,26,SHOP (Small Group),,No
37142,12390,2015,MI,29698,SERFF,11,2015-05-22 14:18:43,29698,MI,MIS003,POS Service Area,No,26145.0,No,,,141,Individual,,No
6574,6574,2016,TX,37755,HIOS,6,2015-10-21 05:00:18,37755,TX,TXS001,SWHP PPO Service Area,No,48473.0,No,,,65,,,
40238,15486,2015,OH,92036,SERFF,6,2014-11-15 10:06:04,92036,OH,OHS001,HealthSpan Select,No,39023.0,No,,,28,Individual,,No
22215,6337,2014,MI,29698,SERFF,9,2014-03-18 09:48:59,29698,MI,MIS001,Service Area One,No,26087.0,Yes,"48444, 48446, 48461, 48727, 48760",Competing regional health system,47,Individual,,No
4225,4225,2016,PA,22444,HIOS,7,2015-10-23 02:29:38,22444,PA,PAS003,GHP Extra,No,42127.0,No,,,61,,,
35712,10960,2015,KS,61430,SERFF,10,2014-12-10 23:15:01,61430,KS,KSS001,PPO_Kansas_On Exchange,No,20105.0,No,,,63,Individual,,No
24462,8584,2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,VAS002,DDS PPO,No,51735.0,No,,,68,Individual,,Yes
11224,11224,2016,MI,46016,SERFF,4,2015-08-23 14:39:40,46016,MI,MIS001,Michigan,No,26107.0,No,,,65,SHOP (Small Group),Yes,
3909,3909,2016,OK,89953,HIOS,2,2015-07-09 13:17:42,89953,OK,OKS001,AD OK,No,40017.0,No,,,21,,,
368,368,2016,FL,18628,HIOS,10,2015-10-18 12:35:12,18628,FL,FLS003,HMO_Florida_Savings Plus_Off Exchange,No,12015.0,No,,,55,,,
16204,326,2014,FL,57451,HIOS,4,2013-10-15 07:27:56,57451,FL,FLS002,CoventryOne HMO,No,12101.0,No,,,22,,,
13245,13245,2016,OH,66083,SERFF,10,2015-08-28 13:59:00,66083,OH,OHS001,Cincinnati HMOx,No,39017.0,No,,,14,Individual,No,
31579,6827,2015,TN,82120,HIOS,19,2015-01-16 17:32:32,82120,TN,TNS006,Tennesse PPO,No,47067.0,No,,,104,,,
12448,12448,2016,NE,15438,SERFF,5,2015-08-25 12:56:34,15438,NE,NES001,OA_POS_Nebraska,No,31161.0,No,,,90,Individual,No,
21797,5919,2014,MI,41895,SERFF,10,2014-01-22 11:51:12,41895,MI,MIS050,Marquette,No,26103.0,No,,,44,Individual,,No
40397,15645,2015,OR,39424,SERFF,8,2015-01-16 20:59:55,39424,OR,ORS002,Portland,No,41005.0,No,,,14,Individual,,No
36875,12123,2015,MI,29241,SERFF,4,2014-11-15 10:06:04,29241,MI,MIS001,PHIC Service Area,No,26145.0,No,,,72,Individual,,No
13022,13022,2016,OH,28162,SERFF,14,2015-08-28 13:59:00,28162,OH,OHS004,AultCare Service Area III,No,39169.0,No,,,31,Individual,No,
36462,11710,2015,MI,12858,SERFF,4,2015-01-21 12:15:34,12858,MI,MIS001,Michigan,No,26061.0,No,,,38,SHOP (Small Group),,Yes
1274,1274,2016,GA,82824,HIOS,8,2015-10-18 12:35:12,82824,GA,GAS010,OA POS_Georgia_Off Exchange,No,13143.0,No,,,113,,,
35151,10399,2015,IL,96601,SERFF,3,2014-10-06 10:59:03,96601,IL,ILS001,CoventryOne PPO Network,No,17147.0,No,,,69,Individual,,No
13823,13823,2016,OR,25486,SERFF,7,2015-08-21 06:27:38,25486,OR,ORS001,Oregon,No,41019.0,No,,,17,SHOP (Small Group),Yes,
20789,4911,2014,IL,20129,SERFF,10,2014-01-22 11:51:12,20129,IL,ILS001,Illinois,No,17129.0,No,,,71,SHOP (Small Group),,No
3040,3040,2016,MS,90714,HIOS,8,2015-08-27 11:14:25,90714,MS,MSS001,Ambetter of Magnolia,No,28155.0,No,,,59,,,
25849,1097,2015,GA,20544,HIOS,5,2014-11-12 05:24:58,20544,GA,GAS012,Service Area 12,No,13093.0,No,,,201,,,
30024,5272,2015,PA,16322,HIOS,6,2014-11-09 04:38:15,16322,PA,PAS007,PPO 19,No,42129.0,No,,,99,,,
32188,7436,2015,TX,28020,HIOS,6,2014-11-11 04:41:18,28020,TX,TXS011,Service Area 11,No,48349.0,No,,,101,,,
12411,12411,2016,NE,15438,SERFF,5,2015-08-25 12:56:34,15438,NE,NES001,OA_POS_Nebraska,No,31083.0,No,,,53,Individual,No,
35780,11028,2015,KS,61779,SERFF,2,2014-09-05 06:40:30,61779,KS,KSS001,DentalGuard Preferred PPO- KS,No,20029.0,No,,,25,SHOP (Small Group),,Yes
17569,1691,2014,PA,55957,HIOS,5,2013-11-26 13:14:08,55957,PA,PAS001,Northeastern Pennsylvania,No,42069.0,No,,,17,,,
23808,7930,2014,VA,16064,SERFF,6,2014-06-23 15:22:56,16064,VA,VAS001,Anthem Health Plans of VA (Anthem BCBS),No,51077.0,No,,,53,Individual,,Yes
20046,4168,2014,VA,88380,OPM,4,2014-03-19 13:58:38,88380,VA,VAS001,"HealthKeepers, Inc (Anthem BCBS)",No,51183.0,No,,,118,Individual,,No
26734,1982,2015,GA,93332,HIOS,10,2014-09-29 21:43:29,93332,GA,GAS001,Georgia NPOS,No,13179.0,No,,,91,,,
35547,10795,2015,KS,27811,SERFF,2,2014-09-04 06:14:21,27811,KS,KSS001,BlueCross BlueShield Kansas Solutions Service Area,No,20097.0,No,,,60,SHOP (Small Group),,No
34221,9469,2015,VA,88380,OPM,7,2014-12-12 12:37:36,88380,VA,VAS201,"HealthKeepers, Inc(Anthem BCBS)All",No,51760.0,No,,,115,Individual,,No
7680,7680,2016,MO,32753,OPM,5,2015-08-25 12:56:34,32753,MO,MOS201,Healthy Alliance Life Co(Anthem BCBS)All,No,29189.0,No,,,13,Individual,No,
32776,8024,2015,TX,55409,HIOS,14,2015-01-16 17:32:32,55409,TX,TXS001,Dallas and Austin,No,48363.0,No,,,30,,,
19814,3936,2014,WI,94529,HIOS,10,2014-03-19 07:06:49,94529,WI,WIS001,GHC-SCW Small Group Service Area,No,55111.0,No,,,16,,,
15481,15481,2016,VA,88380,SERFF,24,2015-10-21 17:48:08,88380,VA,VAS001,"HealthKeepers, Inc(Anthem BCBS)All",No,51820.0,No,,,136,Individual,No,
5925,5925,2016,TX,23891,HIOS,7,2015-08-26 09:56:12,23891,TX,TXS001,DHMO,No,48203.0,No,,,90,,,
19406,3528,2014,MO,32753,OPM,2,2013-11-27 09:24:34,32753,MO,MOS001,Southeast,No,29023.0,No,,,26,Individual,,No
21826,5948,2014,MI,41895,SERFF,10,2014-01-22 11:51:12,41895,MI,MIS050,Oceana,No,26127.0,No,,,59,Individual,,No
